title,pubDate,guid,link,description
ဒေါ်နယ်ထရမ့်အမှု တရားလွှတ်တော်ချုပ် အချိန်တိုအတွင်း မဆုံးဖြတ်နိုင်,"Sat, 23 Dec 2023 10:58:53 GMT",https://www.bbc.com/burmese/articles/c72yjwj8120o,https://www.bbc.com/burmese/articles/c72yjwj8120o,အမေရိကန်သမ္မတဟောင်း ဒေါ်နယ်ထရမ့်ဟာ ၂၀၂၀ ရွေးကောက်ပွဲရလဒ်တွေကို ပြောင်းပြန်လှန်ဖို့ ကြိုးပမ်းခဲ့မှုအတွက် ပြစ်ဒဏ်ကင်းလွတ်ခွင့်ရှိမရှိကို လက်ရှိအချိန်မှာ မဆုံးဖြတ်သေးဘူးလို့ အမေရိကန်တရားလွှတ်တော်ချုပ်က ဒီဇင်ဘာ ၂၃ ရက်မှာ ထုတ်ပြန်ခဲ့ပါတယ်။
မြောက်ပိုင်းမှာစစ်ရှိန်လျော့ရေး စစ်ကောင်စီအဖွဲ့ တရုတ်ရောက်နေ,"Sat, 23 Dec 2023 02:49:56 GMT",https://www.bbc.com/burmese/articles/c3gyw742z6yo,https://www.bbc.com/burmese/articles/c3gyw742z6yo,ဆွေးနွေးပွဲအကြောင်းသိထားတဲ့ ဘီဘီစီရဲ့ သတင်းရင်းမြစ်ကတော့ စစ်ရှိန်လျော့ကျရေးနဲ့ အတူ နယ်မြေပိုင်းဖြတ်မှုတွေနဲ့ပတ်သက်ပြီး စစ်တပ်နဲ့ မြောက်ပိုင်း ၃ ဖွဲ့ကြား ညှိနှိုင်းကြဖို့ရှိတယ်လို့ ကနဦးသူသိထားတဲ့သတင်းကိုပြောပါတယ်။
ပူတင်ကို စိန်ခေါ်နိုင်ခြေရှိတဲ့ စစ်ပွဲဆန့်ကျင်သူ သမ္မတလောင်းကို ရုရှားပိတ်ပင်,"Sun, 24 Dec 2023 12:11:39 GMT",https://www.bbc.com/burmese/articles/c9e2p83rrj0o,https://www.bbc.com/burmese/articles/c9e2p83rrj0o,သမ္မတလောင်းအဖြစ်မှတ်ပုံတင်သူ ၃၀ နီးပါးရှိခဲ့ပေမဲ့ အခုတော့ စစ်ပွဲဆန့်ကျင်သူ တစ်သီးပုဂ္ဂလ နိုင်ငံရေးသမားလည်း ပယ်ချ ပိတ်ပင်ခံရလို့ သမ္မတပူတင်တစ်ယောက်ပဲ သမ္မလောင်းအဖြစ် ဆန်ကာတင်ကျန်ရစ်ပြီး မှတ်ပုံတင်ထားတဲ့သူဖြစ်လာပါတယ်။
ဆန်၊ပဲ၊ပြောင်း ပို့ကုန်ရငွေနဲ့ စက်သုံးဆီဝယ်နိုင်တယ်လို့ စစ်ကောင်စီပြော,"Sun, 24 Dec 2023 08:01:11 GMT",https://www.bbc.com/burmese/articles/c9r24enqlv6o,https://www.bbc.com/burmese/articles/c9r24enqlv6o,ပြည်ပပို့ကုန်ကနေရရှိတဲ့‌နိုင်ငံခြားငွေ(‌ဒေါ်လာ)ကို ထိန်းချုပ်ကန့်သတ်နေတဲ့ စစ်ကောင်စီဟာ စက်သုံးဆီဝယ်ယူရေးအတွက် သုံးစွဲနေရတဲ့နိုင်ငံခြားငွေအခြေအနေကို ဖြေရှင်းဖို့ ဆန်၊ ပဲ၊ ပြောင်း ပို့ကုန်ရငွေတွေနဲ့လည်း စက်သုံးဆီဝယ်နိုင်ပြီလို့ ပြောလာပါတယ်။
ဒီဇင်ဘာ ၂၄ ရက်ထိပ်တန်းသတင်းများ - စစ်ကောင်စီ စစ်ကိုင်းဝန်ကြီးချုပ်ပါဝင်တဲ့ လမ်းလျှောက်ပွဲ တိုက်ခိုက်ခံရ,"Sun, 24 Dec 2023 11:02:01 GMT",https://www.bbc.com/burmese/articles/ckk52x9r17go,https://www.bbc.com/burmese/articles/ckk52x9r17go,ပြည်သူအယောက် ၄၀ ကျော် မီးရှို့သတ်ဖြတ်ခံရတဲ့ဖြစ်စဉ်ဟာ ဒီကနေ့မှာ နှစ်နှစ်ပြည့်ခဲ့ပြီဖြစ်ပြီး ဒီဖြစ်စဉ်အပါအဝင် စစ်ကောင်စီတပ်တွေရဲ့ စစ်ရာဇဝတ်ကျူးလွန်မှုတွေကို အပြစ်ပေးဖို့ ကြားကာလအုပ်ချုပ်ရေးကောင်စီ IEC က ထုတ်ပြန်ပါတယ်။
ချက်နိုင်ငံမှာ တနိုင်ငံလုံး တမိနစ်ငြိမ်သက် - ဒီဇင်ဘာလ ၂၃ ရက် နိုင်ငံတကာသတင်းများ,"Sun, 24 Dec 2023 03:12:23 GMT",https://www.bbc.com/burmese/articles/cg3xlly5z00o,https://www.bbc.com/burmese/articles/cg3xlly5z00o,ချက်နိုင်ငံမှာ အသက် ၂၀ ကျော်အရွယ် ကျောင်းသားတစ်ယောက်က ပစ်ခတ်လို့ လူ ၁၄ ဦးသေဆုံးမှုအတွက် တနိုင်ငံလုံး တမိနစ်ကြာငြိမ်သက်အောက်မေ့ခဲ့ကြသလို တဖက်မှာလည်း ပဋိပက္ခမြင့်တက်နေတဲ့ ဂါဇာနဲ့ အစ္စရေးမှာ အစ္စရေးက ရာနဲ့ချီတဲ့ပါလက်စတိုင်းတွေကို ဖမ်းခေါ်သွားပါတယ်... ဒီသတင်းတွေအပါအဝင် ဒီဇင်ဘာလ ၂၃ ရက်ညနေခင်း နိုင်ငံတကာသတင်းတွေကို ဖတ်ရှုပါ။
ခရစ္စမတ်စ်ပွဲလုပ်ပေမယ့် ဆိုရှယ်လစ်နိုင်ငံဖြစ်ကြောင်း မမေ့ဖို့ တရုတ်အစိုးရ သတိပေး - ဒီဇင်ဘာ ၂၅ ရက် နိုင်ငံတကာ ထိပ်တန်း သတင်း,"Mon, 25 Dec 2023 13:00:54 GMT",https://www.bbc.com/burmese/articles/czr84mkkje8o,https://www.bbc.com/burmese/articles/czr84mkkje8o,ဘာသာတရားတွေကို ကိုးကွယ် ယုံကြည်နိုင်ကြပေမယ့် ပိုပြီး တရုတ်ဆန်အောင် လုပ်ရမယ်၊ နိုင်ငံရပ်ခြား ဩဇာခံ မဖြစ်ရဘူးဆိုတဲ့ ရပ်တည်မှု တရုတ် အစိုးရ ထားရှိ
မြန်မာက ခရစ်ယာန်စစ်ရှောင်တွေရဲ့ခရစ္စမတ် - “သာမန် တနင်္ဂနွေနေ့တစ်ရက်လိုပဲ ဖြစ်သွားတယ်”,"Mon, 25 Dec 2023 11:23:05 GMT",https://www.bbc.com/burmese/articles/cerl44wmgm9o,https://www.bbc.com/burmese/articles/cerl44wmgm9o,စစ်အာဏာသိမ်းမှုအောက်မှာ သုံးကြိမ်မြောက်ဆင်နွှဲရတဲ့ ခရစ္စမတ်ကာလကို သိုသိုသိပ်သိပ်နဲ့သာ ဖြတ်သန်းနေကြတယ်လို့ ခရစ်ယာန်အများစုနေထိုင်တဲ့ ချင်း၊ ကချင်၊ ကရင်နီ နဲ့ ကရင် ဒေသခံတွေက ဘီဘီစီကို ပြောပါတယ်။
ခရစ္စမတ်ပွဲကို ဒီဇင်ဘာ ၂၅ ရက်မှာပဲ ယူကရိန်းဆင်နွှဲပြီ,"Mon, 25 Dec 2023 08:04:31 GMT",https://www.bbc.com/burmese/articles/c72y1nlpdj3o,https://www.bbc.com/burmese/articles/c72y1nlpdj3o,ရုရှား‌နည်းတူ ခရစ္စမတ်ပွဲကို ဇန်နဝါရီလဆန်းမှာပြုလုပ်လေ့ရှိတဲ့ ယူကရိန်းဟာ အခုတော့ ပထမဆုံးအကြိမ်အနေနဲ့ အခုနှစ်ကစတင်ပြီး ဒီဇင်ဘာလ ၂၅ ရက်ကို ခရစ္စမတ်နေ့အဖြစ် သတ်မှတ်ဆင်နွှဲပြီဖြစ်ပါတယ်။
ဒီဇင်ဘာ ၂၅ ရက် ထိပ်တန်းသတင်းများ - မြောက်ဦးမှာ လက်နက်ကြီးကျလို့ သေဆုံးသူတိုးလာ,"Mon, 25 Dec 2023 12:06:00 GMT",https://www.bbc.com/burmese/articles/c72y768lzj3o,https://www.bbc.com/burmese/articles/c72y768lzj3o,၁၀၂၇ စစ်ဆင်ရေးအဖြစ် စစ်ရေးတင်းမာနေတဲ့ ရှမ်းပြည်နယ်မြောက်ပိုင်းက သိန္နီမြို့ပေါ်ရဲစခန်းအနီးကို စစ်ကောင်စီတပ်တွေက ဂျက်တိုက်လေယာဉ်နဲ့ဗုံးကြဲတိုက်ခိုက်ချိန် အရပ်သား ၂ ဦးသေဆုံး၊ ၅ ဦး ထိခိုက်ဒဏ်ရာရခဲ့တယ်လို့ ကိုးကန့်တပ်(MNDAA) က သတင်းထုတ်ပြန်ပါတယ်။
ခရစ်တော်မွေးဖွားရာမြို့မှာ ခရီးသွားတွေ ကင်းမဲ့ - ဒီဇင်ဘာလ ၂၄ ရက်ညနေခင်း နိုင်ငံတကာသတင်းများ,"Sun, 24 Dec 2023 14:30:31 GMT",https://www.bbc.com/burmese/articles/c72ynkyx8kdo,https://www.bbc.com/burmese/articles/c72ynkyx8kdo,အစ္စရေး-ဂါဇာ ပဋိပက္ခကြောင့် ခရစ်တော်မွေးဖွားရာ အနောက်ဘက်ကမ်းက ဘယ်သဲလ်ဟမ်မြို့မှာ ခရီးသွား ကင်းမဲ့နေပါတယ်၊ ပင်လယ်နီမှာ ယီမင်ဘက်ကပစ်လိုက်တဲ့ ဒရုန်းတွေကို အမေရိကန်ရေတပ်က ကြားဖြတ် ပစ်ချလိုက်ပါတယ် ... စတဲ့ ဒီဇင်ဘာလ ၂၅ ရက် ညနေခင်း နိုင်ငံတကာသတင်းများစုစည်းချက်
ဒီဇင်ဘာ ၂၄ ရက်ထိပ်တန်းသတင်းများ - စစ်ကိုင်းဝန်ကြီးချုပ်ပါတဲ့လမ်းလျှောက်ပွဲ တိုက်ခိုက်ခံရ,"Sun, 24 Dec 2023 11:02:01 GMT",https://www.bbc.com/burmese/articles/ckk52x9r17go,https://www.bbc.com/burmese/articles/ckk52x9r17go,ပြည်သူအယောက် ၄၀ ကျော် မီးရှို့သတ်ဖြတ်ခံရတဲ့ဖြစ်စဉ်ဟာ ဒီကနေ့မှာ နှစ်နှစ်ပြည့်ခဲ့ပြီဖြစ်ပြီး ဒီဖြစ်စဉ်အပါအဝင် စစ်ကောင်စီတပ်တွေရဲ့ စစ်ရာဇဝတ်ကျူးလွန်မှုတွေကို အပြစ်ပေးဖို့ ကြားကာလအုပ်ချုပ်ရေးကောင်စီ IEC က ထုတ်ပြန်ပါတယ်။
ရလဒ်မထွက်တဲ့ဆွေးနွေးပွဲ - စစ်ကောင်စီနဲ့ ညီနောင် ၃ ဖွဲ့ကြား တိုက်ပွဲဆက်ပြင်းထန်,"Tue, 26 Dec 2023 12:43:26 GMT",https://www.bbc.com/burmese/articles/czv50x70nlwo,https://www.bbc.com/burmese/articles/czv50x70nlwo,စစ်ကောင်စီက ကူမင်းဆွေးနွေးပွဲကို ကိုယ်စားလှယ်အဖွဲ့ သုံးဖွဲ့ အထိ ခေါ်သွားပြီး ချက်ချင်းအပစ်ရပ်ဖို့ဆွေးနွေးတဲ့တစ်ဖွဲ့၊ ငြိမ်းချမ်းရေးလုပ်ငန်းစဉ်အတွက် ဆွေးနွေးတဲ့တစ်ဖွဲ့ နဲ့ နယ်စပ်ကုန်သွယ်ရေးအတွက်‌ဆွေးနွေးတဲ့အဖွဲ့ ဆိုပြီး သတ်မှတ်ထားတယ်လို့ ဘီဘီစီ သတင်းအရင်းအမြစ်က ပြောပါတယ်။
ဒီဇင်ဘာ ၂၆ ရက် ထိပ်တန်းသတင်းများ - နမ္မတူမှာ တိုက်ပွဲပြင်းထန်၊ လက်နက်ကြီးထိမှန်ပြီး လူ ၂ ဦးထက်မနည်းသေဆုံး,"Tue, 26 Dec 2023 12:06:20 GMT",https://www.bbc.com/burmese/articles/c3gy82gnlnvo,https://www.bbc.com/burmese/articles/c3gy82gnlnvo,ရှမ်းပြည်နယ်မြောက်ပိုင်း၊ နမ္မတူအခြေစိုက် စစ်တပ်ရဲ့ ခြေမြန်တပ်ရင်း (ခမရ-၃၂၄) ကို တအာင်းတပ် (TNLA) တွေက မနေ့ ဒီဇင်ဘာ ၂၅ ရက်နေ့မှာ ထိုးစစ်ဆင်တိုက်ခိုက်ခဲ့ပြီး ဒီကနေ့ နေ့လယ်ပိုင်းအထိ နှစ်ဖက်ကြား တိုက်ပွဲပြင်းထန်နေတယ်လို့ ဒေသခံတစ်ဦးက ဘီဘီစီကိုပြောပါတယ်။
